error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected
fold4_3710_ID2478.txt_2_21_21_das	orth: 11 omissions: of double consonants	3	den	0	-1	-7207.6	1	-1.65639	1	-4.89044	1	-4.04029	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	dass	1	1	-11112.0	1	-0.825431	1	-2.71022	1	-5.77817	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	er das	0	1	-11112.1	-1	-0.825431	-1	-2.71022	-1	-5.77817	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-11112.0	1	-2.79921	1	-8.13748	1	-6.48088	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	die	0	-1	-11112.0	1	-2.83532	1	-8.18805	1	-6.51253	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-11112.0	1	-2.83803	1	-8.24877	1	-6.61173	dass
fold4_3721_ID2478.txt_13_15_15_das	orth: 11 omissions: of double consonants	3	des	0	-1	-11112.0	1	-2.9166	1	-8.37614	1	-6.75854	dass
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	er den	0	1	-11112.1	-1	-2.65109	-1	-7.84698	-1	-6.17489	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	- den	0	1	-11112.2	-1	-2.65109	-1	-7.84698	-1	-6.17489	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	denn	1	-1	-11112.1	1	-2.65109	1	-7.84698	1	-6.17489	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	dem	0	-1	-11112.1	1	-2.72696	1	-8.03221	1	-6.36327	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	der	0	-1	-11112.1	1	-2.75906	1	-8.10561	1	-6.43027	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	die	0	-1	-11112.1	1	-2.78789	1	-8.17291	1	-6.50841	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	denen	0	-1	-11112.1	1	-2.8153	1	-8.30993	-1	-6.17489	denn
fold4_3721_ID2478.txt_13_81_80_den	orth: 11 omissions: of double consonants	3	des	0	-1	-11112.1	-1	-2.65109	-1	-7.84698	1	-6.69432	denn
fold4_3726_ID2478.txt_18_26_26_eventuel	orth: 11 omissions: of double consonants	8	eventuell	1	1	-12109.5	1	-2.57802	1	-7.39253	1	-5.69079	eventuell
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	dass	1	1	-5206.43	1	-1.10775	1	-3.10822	1	-2.50301	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	Das	0	1	-5207.0	1	-1.22551	1	-3.59443	1	-3.09104	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	war das	0	1	-5207.24	-1	-1.10775	-1	-3.10822	-1	-2.50301	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	dem	0	1	-5207.35	1	-1.24901	1	-3.61343	1	-3.08382	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	n das	0	1	-5207.39	-1	-1.10775	-1	-3.10822	-1	-2.50301	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	die	0	-1	-5206.43	1	-1.29097	1	-3.67121	1	-3.12232	dass
fold4_3729_ID2478.txt_21_0_0_das	orth: 11 omissions: of double consonants	3	den	0	-1	-5206.43	1	-1.40211	1	-3.91274	1	-3.41075	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	er das	0	1	-9609.64	-1	-2.10618	-1	-6.24548	-1	-4.80814	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	dass	1	1	-9609.77	1	-2.10618	1	-6.24548	1	-4.80814	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	t das	0	1	-9610.02	-1	-2.10618	-1	-6.24548	-1	-4.80814	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	e das	0	1	-9610.04	-1	-2.10618	-1	-6.24548	-1	-4.80814	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	r das	0	1	-9610.05	-1	-2.10618	-1	-6.24548	-1	-4.80814	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	die	0	-1	-9609.64	1	-2.24266	1	-6.70243	1	-5.32683	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-9609.64	1	-2.32253	1	-6.88695	1	-5.51826	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-9609.64	1	-2.35422	1	-6.98538	1	-5.63691	dass
fold4_3737_ID2478.txt_29_10_10_das	orth: 11 omissions: of double consonants	3	den	0	-1	-9609.64	1	-2.44827	1	-7.1375	1	-5.79891	dass
fold4_3739_ID2478.txt_31_37_37_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-1.12482	1	-3.76958	1	-2.84554	dass
fold4_3739_ID2478.txt_31_37_37_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-1.30363	1	-4.34038	1	-3.48859	dass
fold4_3739_ID2478.txt_31_37_37_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-1.32427	1	-4.36161	1	-3.49242	dass
fold4_3739_ID2478.txt_31_37_37_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-1.33924	1	-4.44748	1	-3.61547	dass
fold4_3739_ID2478.txt_31_37_37_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	1	-1.44595	1	-4.61943	-1	-2.84554	dass
fold4_3804_ID2435.txt_17_66_66_vieleicht	orth: 11 omissions: of double consonants	9	vielleicht	1	1	-6309.35	1	-1.92634	1	-5.30825	1	-4.20378	vielleicht
fold4_3804_ID2435.txt_17_66_66_vieleicht	orth: 11 omissions: of double consonants	9	er vielleicht	0	1	-10307.7	-1	-1.92634	-1	-5.30825	-1	-4.20378	vielleicht
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	dass	1	1	-9508.0	1	-1.2217	1	-3.34363	1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	er das	0	1	-9508.0	-1	-1.2217	-1	-3.34363	-1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	- das	0	1	-9508.01	-1	-1.2217	-1	-3.34363	-1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	er dass	0	1	-9508.3	-1	-1.2217	-1	-3.34363	-1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	- dass	0	1	-9508.31	-1	-1.2217	-1	-3.34363	-1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-9508.0	1	-2.41682	1	-6.96431	1	-5.64397	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	die	0	-1	-9508.0	1	-2.44223	1	-6.99524	1	-5.65699	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-9508.0	1	-2.44782	1	-7.06208	1	-5.762	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	des	0	-1	-9508.0	1	-2.56604	1	-7.27059	-1	-2.66018	dass
fold4_3808_ID2435.txt_21_21_21_das	orth: 11 omissions: of double consonants	3	den	0	-1	-9508.0	-1	-1.2217	-1	-3.34363	1	-5.98154	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	0	0.0	1	-2810.78	1	-2806.36	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	0	0.0	1	-2811.19	1	-2806.86	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	0	0.0	1	-2811.39	1	-2807.02	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	0	0.0	1	-2811.46	-1	-2806.36	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	0	0.0	1	-2811.55	-1	-2806.36	dass
fold4_3885_ID2135.txt_1_167_167_das	orth: 11 omissions: of double consonants	3	das schreckliches	0	0	0.0	0	0.0	-1	-2810.78	1	-2807.05	dass
fold4_3894_ID2135.txt_10_340_341_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-3806.5	1	-3818.85	1	-3813.11	dass
fold4_3894_ID2135.txt_10_340_341_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-3806.64	1	-3819.34	1	-3813.68	dass
fold4_3894_ID2135.txt_10_340_341_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-3806.68	1	-3819.39	1	-3813.71	dass
fold4_3894_ID2135.txt_10_340_341_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-3806.69	1	-3819.47	1	-3813.83	dass
fold4_3894_ID2135.txt_10_340_341_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	1	-3806.79	1	-3819.63	-1	-3813.11	dass
fold4_3895_ID2135.txt_11_17_17_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-3.29016	1	-4.93655	1	-3.57083	dass
fold4_3895_ID2135.txt_11_17_17_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-1.94148	1	-5.51497	1	-4.22112	dass
fold4_3895_ID2135.txt_11_17_17_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-1.97005	1	-5.55014	1	-4.23817	dass
fold4_3895_ID2135.txt_11_17_17_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-1.98396	1	-5.63278	1	-4.35816	dass
fold4_3895_ID2135.txt_11_17_17_das	orth: 11 omissions: of double consonants	3	des	0	0	0.0	1	-2.03658	1	-5.70786	1	-4.45535	dass
fold4_3905_ID2135.txt_21_184_178_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-4.30615	0	0.0	1	-9.45011	dass
fold4_3905_ID2135.txt_21_184_178_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-4.45879	0	0.0	-1	-9.45011	dass
fold4_3905_ID2135.txt_21_184_178_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-4.49615	0	0.0	-1	-9.45011	dass
fold4_3905_ID2135.txt_21_184_178_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-4.49761	0	0.0	-1	-9.45011	dass
fold4_3905_ID2135.txt_21_184_178_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	1	-4.61223	0	0.0	-1	-9.45011	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-2.53984	1	-7.46087	1	-5.67393	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-2.6819	1	-7.96172	1	-6.2506	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-2.68439	1	-7.94189	1	-6.21545	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-2.73859	1	-8.10556	-1	-5.67393	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	1	-2.77752	1	-8.1467	-1	-5.67393	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	das heute	0	0	0.0	-1	-2.53984	-1	-7.46087	1	-6.22388	dass
fold4_3915_ID2135.txt_31_10_10_das	orth: 11 omissions: of double consonants	3	das Heute	0	0	0.0	-1	-2.53984	-1	-7.46087	1	-6.24653	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	dass	1	1	-8307.29	1	-104.094	1	-111.295	1	-108.603	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	- das	0	1	-8307.49	-1	-1.1952	-1	-4.24637	-1	-3.35364	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	er das	0	1	-8307.49	-1	-1.1952	-1	-4.24637	-1	-3.35364	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	- dass	0	1	-8307.78	-1	-1.1952	-1	-4.24637	-1	-3.35364	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	er dass	0	1	-8307.78	-1	-1.1952	-1	-4.24637	-1	-3.35364	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	die	0	-1	-8307.29	1	-1.1952	1	-4.24637	1	-3.35364	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-8307.29	1	-1.26409	1	-4.38472	1	-3.50125	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-8307.29	1	-1.2934	1	-4.48062	1	-3.6175	dass
fold4_3920_ID2135.txt_36_26_26_das	orth: 11 omissions: of double consonants	3	des	0	-1	-8307.29	1	-1.34304	1	-4.54903	1	-3.70835	dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	Dass	1	1	-13610.8	1	-2302.87	1	-2307.72	1	-2305.37	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	das	0	1	-13611.5	1	-2302.92	1	-2308.31	1	-2305.89	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	in die das	0	1	-13611.8	-1	-2302.87	-1	-2307.72	-1	-2305.37	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	-Das	0	1	-13611.9	-1	-2302.87	-1	-2307.72	-1	-2305.37	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	- Das	0	1	-13611.9	-1	-2302.87	-1	-2307.72	-1	-2305.37	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	dem	0	-1	-13610.8	1	-2302.88	1	-2308.45	1	-2306.12	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	die	0	-1	-13610.8	1	-2302.89	1	-2308.42	1	-2306.05	Dass
fold4_4076_ID2253.txt_34_0_0_Das	orth: 11 omissions: of double consonants	3	Dasselbe	0	-1	-13610.8	1	-2303.12	1	-2308.7	-1	-2305.37	Dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	- das	0	1	-17414.5	-1	-2703.51	-1	-2710.36	-1	-2707.4	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	er das	0	1	-17414.5	-1	-2703.51	-1	-2710.36	-1	-2707.4	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	dass	1	1	-17414.5	1	-2703.51	1	-2710.36	1	-2707.4	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	t das	0	1	-17414.8	-1	-2703.51	-1	-2710.36	-1	-2707.4	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	r das	0	1	-17414.8	-1	-2703.51	-1	-2710.36	-1	-2707.4	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-17414.5	1	-2703.67	1	-2710.89	1	-2708.0	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	die	0	-1	-17414.5	1	-2703.69	1	-2710.91	1	-2708.01	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-17414.5	1	-2703.71	1	-2711.0	1	-2708.14	dass
fold4_4227_ID1581.txt_6_18_18_das	orth: 11 omissions: of double consonants	3	den	0	-1	-17414.5	1	-2703.81	1	-2711.18	1	-2708.32	dass
fold4_4229_ID1581.txt_8_4_4_solte	orth: 11 omissions: of double consonants	5	sollte	1	1	-8209.64	1	-2.08741	1	-5.64597	1	-4.52427	sollte
fold4_4229_ID1581.txt_8_4_4_solte	orth: 11 omissions: of double consonants	5	er sollte	0	1	-8608.64	-1	-2.08741	-1	-5.64597	-1	-4.52427	sollte
fold4_4229_ID1581.txt_8_4_4_solte	orth: 11 omissions: of double consonants	5	sen sollte	0	1	-8608.91	-1	-2.08741	-1	-5.64597	-1	-4.52427	sollte
fold4_4229_ID1581.txt_8_4_4_solte	orth: 11 omissions: of double consonants	5	sen solte	0	1	-8609.07	-1	-2.08741	-1	-5.64597	-1	-4.52427	sollte
fold4_4229_ID1581.txt_8_4_4_solte	orth: 11 omissions: of double consonants	5	- sollte	0	1	-8609.09	-1	-2.08741	-1	-5.64597	-1	-4.52427	sollte
fold4_4231_ID1581.txt_10_24_24_solte	orth: 11 omissions: of double consonants	5	sollte	1	1	-3402.73	1	-0.904713	1	-2.51591	1	-1.98161	sollte
fold4_4231_ID1581.txt_10_24_24_solte	orth: 11 omissions: of double consonants	5	er sollte	0	1	-13511.5	-1	-0.904713	-1	-2.51591	-1	-1.98161	sollte
fold4_4231_ID1581.txt_10_24_24_solte	orth: 11 omissions: of double consonants	5	- sollte	0	1	-13511.8	-1	-0.904713	-1	-2.51591	-1	-1.98161	sollte
fold4_4231_ID1581.txt_10_24_24_solte	orth: 11 omissions: of double consonants	5	sen sollte	0	1	-13511.8	-1	-0.904713	-1	-2.51591	-1	-1.98161	sollte
fold4_4231_ID1581.txt_10_24_24_solte	orth: 11 omissions: of double consonants	5	sen solte	0	1	-13512.0	-1	-0.904713	-1	-2.51591	-1	-1.98161	sollte
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	Dass	1	0	0.0	1	-1.71579	1	-4.13587	1	-2.96968	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-2.05749	1	-4.8628	1	-3.71247	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	das	0	0	0.0	1	-2.06559	1	-4.67465	1	-3.43985	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-2.0656	1	-4.83256	1	-3.65244	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	Dasselbe Äußeres	0	0	0.0	1	-2.27952	-1	-4.13587	-1	-2.96968	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	Dasselbe	0	0	0.0	-1	-1.71579	1	-5.10459	-1	-2.96968	Dass
fold4_4256_ID2892.txt_4_0_0_Das	orth: 11 omissions: of double consonants	3	Das Äußeres	0	0	0.0	-1	-1.71579	-1	-4.13587	1	-3.60531	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	Dass	1	0	0.0	1	-1.18322	1	-3.76657	1	-2.86457	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-1.47092	1	-4.38239	-1	-2.86457	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-1.49138	1	-4.37409	-1	-2.86457	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	das	0	0	0.0	1	-1.50183	1	-4.23777	1	-3.27061	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	Dasselbe	0	0	0.0	1	-1.72127	1	-4.66037	-1	-2.86457	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	Das weggehen	0	0	0.0	-1	-1.18322	-1	-3.76657	1	-3.25437	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	Das weg gehen	0	0	0.0	-1	-1.18322	-1	-3.76657	1	-3.2814	Dass
fold4_4257_ID2892.txt_5_0_0_Das	orth: 11 omissions: of double consonants	3	Das Weggehen	0	0	0.0	-1	-1.18322	-1	-3.76657	1	-3.32844	Dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	dass	1	1	-6006.89	1	-1.34261	1	-4.04426	1	-3.09231	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	er das	0	1	-6007.06	-1	-1.34261	-1	-4.04426	-1	-3.09231	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	- das	0	1	-6007.19	-1	-1.34261	-1	-4.04426	-1	-3.09231	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	er dass	0	1	-6007.42	-1	-1.34261	-1	-4.04426	-1	-3.09231	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	t das	0	1	-6007.43	-1	-1.34261	-1	-4.04426	-1	-3.09231	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-6006.89	1	-1.4544	1	-4.48842	1	-3.61519	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	die	0	-1	-6006.89	1	-1.50317	1	-4.56063	1	-3.66739	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-6006.89	1	-1.52888	1	-4.66661	1	-3.80953	dass
fold4_4261_ID2892.txt_9_27_27_das	orth: 11 omissions: of double consonants	3	den	0	-1	-6006.89	1	-1.62595	1	-4.82403	1	-3.97656	dass
fold4_4284_ID2599.txt_6_24_24_Klammotensucht	orth: 11 omissions: of double consonants	14	Klamottensucht	1	1	-6504.73	1	-0.434085	1	-2.22193	1	-1.32847	Klamottensucht
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	er den	0	1	-14811.0	-1	-2.87032	-1	-8.45192	-1	-6.63765	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	denn	1	1	-14811.1	1	-2.87032	1	-8.45192	1	-6.63765	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	e den	0	1	-14811.3	-1	-2.87032	-1	-8.45192	-1	-6.63765	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	r den	0	1	-14811.4	-1	-2.87032	-1	-8.45192	-1	-6.63765	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	- den	0	1	-14811.5	-1	-2.87032	-1	-8.45192	-1	-6.63765	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	der	0	-1	-14811.0	1	-2.99646	1	-8.75179	1	-6.93217	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	dem	0	-1	-14811.0	1	-2.99932	1	-8.74688	1	-6.93016	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	die	0	-1	-14811.0	1	-3.04244	1	-8.85413	1	-7.04356	denn
fold4_4296_ID2599.txt_18_22_22_den	orth: 11 omissions: of double consonants	3	denen	0	-1	-14811.0	1	-3.07651	1	-8.9996	1	-7.24292	denn
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	er das	0	1	-30719.7	-1	-1.95056	-1	-3913.55	-1	-3908.94	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	- das	0	1	-30719.7	-1	-1.95056	-1	-3913.55	-1	-3908.94	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	dass	1	1	-30719.7	1	-1.95056	1	-3913.55	1	-3908.94	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	en das	0	1	-30720.0	-1	-1.95056	-1	-3913.55	-1	-3908.94	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	r das	0	1	-30720.0	-1	-1.95056	-1	-3913.55	-1	-3908.94	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-30719.7	1	-3904.42	1	-3914.15	1	-3909.61	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	die	0	-1	-30719.7	1	-3904.45	1	-3914.2	1	-3909.64	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-30719.7	1	-3904.49	1	-3914.34	1	-3909.81	dass
fold4_4318_ID1017.txt_2_80_80_das	orth: 11 omissions: of double consonants	3	den	0	-1	-30719.7	1	-3904.57	1	-3914.45	1	-3909.94	dass
fold4_4328_ID1017.txt_12_14_14_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-3303.15	1	-3309.55	1	-3306.25	dass
fold4_4328_ID1017.txt_12_14_14_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-2.14749	1	-6.85203	1	-5.21005	dass
fold4_4328_ID1017.txt_12_14_14_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-2.21639	1	-6.9635	1	-5.2995	dass
fold4_4328_ID1017.txt_12_14_14_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-2.27934	1	-7.14146	1	-5.50995	dass
fold4_4328_ID1017.txt_12_14_14_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	1	-2.3073	1	-7.168	1	-5.5528	dass
fold4_4337_ID1454.txt_1_107_106_das	orth: 11 omissions: of double consonants	3	dass	1	0	0.0	1	-1.71875	1	-6.28103	1	-4.25777	dass
fold4_4337_ID1454.txt_1_107_106_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-1.90597	1	-6.85825	1	-4.90692	dass
fold4_4337_ID1454.txt_1_107_106_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-1.93697	1	-6.95602	1	-5.02494	dass
fold4_4337_ID1454.txt_1_107_106_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-1.93715	1	-6.90114	1	-4.93129	dass
fold4_4337_ID1454.txt_1_107_106_das	orth: 11 omissions: of double consonants	3	des	0	0	0.0	1	-2.02461	1	-7.10972	1	-5.19673	dass
fold4_4340_ID1454.txt_4_18_18_das	orth: 11 omissions: of double consonants	3	dass	1	1	-6507.77	1	-1.38158	1	-3.88606	1	-2.72837	dass
fold4_4340_ID1454.txt_4_18_18_das	orth: 11 omissions: of double consonants	3	er das	0	1	-6507.79	-1	-1.27038	-1	-3.88606	-1	-2.72837	dass
